Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
1498,44,No especificado,33558.07,True,3
1499,49,Femenino,12551.35,False,2
1500,39,Femenino,27840.08,True,5
1501,59,Femenino,81367.88,True,3
1502,37,Masculino,78494.8,True,5
1503,38,Masculino,78621.58,False,4
1504,65,Masculino,8420.79,False,4
1505,18,Femenino,53072.15,True,2
1506,74,No especificado,97138.35,False,4
1507,19,Masculino,50743.77144888889,True,5
1508,56,Femenino,84599.15,False,2
1509,43,Masculino,49190.53,False,4
1510,36,Masculino,13407.76,False,3
1511,26,Masculino,68406.0,True,3
1512,74,Masculino,14785.7,False,5
1513,60,Femenino,41428.03,True,3
1514,20,Femenino,26422.29,True,3
1515,65,Masculino,62397.11,False,3
1516,57,No especificado,85085.72,False,4
1517,29,Femenino,66659.73,False,1
1518,77,Masculino,54725.62,True,1
1519,48,Masculino,65333.84,True,4
1520,49,Femenino,79950.08,False,3
1521,41,Femenino,99127.73,False,1
1522,69,Masculino,51077.18,False,1
1523,35,Femenino,62598.54,True,4
1524,60,Masculino,75126.74,True,4
1525,38,Femenino,4529.73,False,1
1526,52,Masculino,22018.83,True,1
1527,18,Masculino,61213.89,False,1
1528,64,Masculino,35239.4,False,1
1529,73,Masculino,7275.58,False,1
1530,49,Masculino,7093.38,True,3
1531,27,Masculino,50743.77144888889,True,1
1532,40,Masculino,83364.47,False,2
1533,77,Femenino,9444.45,True,1
1534,49,Femenino,60009.91,True,5
1535,47,Masculino,45439.55,False,2
1536,47,Femenino,66066.31,False,3
1537,68,Masculino,16522.26,False,1
1538,49,Femenino,99960.22,True,3
1539,21,Masculino,99126.56,True,2
1540,44,Masculino,31184.69,False,1
1541,27,Masculino,76360.54,False,4
1542,48,Masculino,40012.66,False,5
1543,36,Masculino,61905.65,False,3
1544,62,Masculino,32332.02,False,1
1545,76,Masculino,50743.77144888889,True,2
1546,32,Masculino,29291.89,True,2
1547,68,Femenino,30106.97,True,3
1548,49,Masculino,29557.17,True,1
1549,58,No especificado,45345.38,True,4
1550,29,Femenino,22965.95,False,4
1551,70,Masculino,50743.77144888889,False,3
1552,39,Masculino,47064.2,False,5
1553,38,Masculino,32974.92,False,5
1554,34,Femenino,84702.92,False,4
1555,74,Femenino,93794.74,True,1
1556,78,Masculino,5527.37,True,4
1557,78,Masculino,21126.49,True,4
1558,35,Femenino,58767.43,False,5
1559,64,No especificado,71938.2,False,2
1560,42,Femenino,45426.38,True,2
1561,31,Femenino,33517.94,False,4
1562,31,Femenino,50609.64,True,1
1563,72,Masculino,50743.77144888889,False,5
1564,35,Masculino,2180.69,True,3
1565,29,Masculino,10964.15,False,1
1566,22,Femenino,26820.59,True,5
1567,35,Femenino,56774.37,False,3
1568,49,Masculino,99857.42,True,1
1569,32,Masculino,50743.77144888889,True,1
1570,49,Femenino,47811.84,False,4
1571,50,Masculino,37018.4,True,1
1572,52,Femenino,34910.84,True,3
1573,43,Masculino,21414.37,True,4
1574,49,Femenino,50743.77144888889,False,1
1575,49,No especificado,10350.11,True,4
1576,28,Masculino,50743.77144888889,True,1
1577,20,Femenino,68957.39,False,1
1578,49,Femenino,47501.42,True,1
1579,79,Femenino,14244.33,False,2
1580,49,Masculino,26134.02,True,3
1581,22,Masculino,54723.19,False,5
1582,29,Femenino,63357.54,False,4
1583,74,Masculino,79713.92,False,1
1584,76,Masculino,45249.56,True,1
1585,48,Femenino,31410.2,False,4
1586,38,Masculino,7817.71,False,5
1587,43,Masculino,22706.45,False,4
1588,34,Femenino,85726.43,False,2
1589,41,Masculino,78952.35,False,3
1590,37,Masculino,50743.77144888889,False,5
1591,31,Masculino,67946.03,True,2
1592,56,Masculino,35832.08,True,1
1593,49,Femenino,23257.59,True,3
1594,49,Masculino,25650.17,False,2
1595,53,Femenino,12031.07,False,2
1596,62,Masculino,90525.79,False,1
1597,70,Femenino,56664.01,False,5
1598,29,Femenino,33796.38,False,1
1599,46,Masculino,67507.28,False,3
1600,54,No especificado,2331.79,False,5
1601,62,Femenino,37573.24,False,2
1602,79,Femenino,81805.63,False,4
1603,60,Masculino,50743.77144888889,False,3
1604,55,No especificado,84706.76,True,1
1605,66,No especificado,18917.15,False,5
1606,38,Femenino,50743.77144888889,True,2
1607,49,Masculino,66425.58,True,3
1608,26,Femenino,92364.45,False,4
1609,75,No especificado,2143.76,True,5
1610,59,Masculino,50743.77144888889,True,5
1611,45,Masculino,50743.77144888889,True,1
1612,58,Femenino,40659.42,False,1
1613,32,Masculino,36404.83,False,1
1614,31,Femenino,57251.75,False,4
1615,64,Masculino,30273.48,True,1
1616,38,Femenino,39079.05,True,4
1617,49,Femenino,13680.69,False,1
1618,43,Femenino,49585.56,False,5
1619,19,Masculino,95310.47,False,3
1620,76,No especificado,57313.72,True,3
1621,66,Masculino,31182.26,False,3
1622,52,Femenino,24343.58,True,5
1623,69,Masculino,29445.21,False,5
1624,34,Masculino,72230.55,True,2
1625,75,Masculino,23300.07,True,4
1626,33,Femenino,92794.41,False,1
1627,18,Femenino,52245.49,False,3
1628,22,Femenino,4897.6,False,3
1629,77,Femenino,37521.25,False,2
1630,19,Femenino,98763.22,False,2
1631,48,Femenino,42115.04,True,2
1632,58,No especificado,55123.51,True,2
1633,18,Femenino,50743.77144888889,False,5
1634,28,Femenino,50743.77144888889,False,3
1635,22,Masculino,48327.73,True,3
1636,70,No especificado,55976.41,True,4
1637,47,Femenino,90814.16,False,3
1638,26,Femenino,5845.86,False,1
1639,73,Femenino,53262.27,True,2
1640,41,No especificado,95014.72,False,1
1641,68,Femenino,81513.12,False,5
1642,27,Masculino,48085.39,False,2
1643,65,Masculino,50743.77144888889,False,1
1644,68,Femenino,42464.79,True,3
1645,30,Femenino,97091.03,False,5
1646,50,Masculino,50203.99,False,4
1647,18,Masculino,50743.77144888889,False,4
1648,31,Masculino,18847.63,True,5
1649,40,Femenino,98637.25,True,5
1650,23,No especificado,4751.79,False,3
1651,54,Femenino,25488.01,True,3
1652,49,Masculino,99642.55,False,5
1653,50,Masculino,50743.77144888889,False,5
1654,63,Masculino,43734.01,False,2
1655,73,Masculino,50743.77144888889,False,3
1656,28,Masculino,87769.71,True,5
1657,49,Masculino,69549.77,True,1
1658,42,Femenino,87782.61,False,4
1659,79,Masculino,77070.0,True,3
1660,69,Femenino,50743.77144888889,True,1
1661,58,Masculino,26502.66,True,4
1662,77,Masculino,24432.65,False,1
1663,60,Femenino,52717.06,False,1
1664,65,Masculino,68317.32,True,4
1665,49,Masculino,44637.84,True,4
1666,59,Femenino,2147.91,False,4
1667,56,No especificado,7434.31,False,1
1668,64,Femenino,50743.77144888889,True,3
1669,49,Masculino,91533.87,False,5
1670,29,Masculino,42531.32,True,2
1671,74,Femenino,66341.21,True,1
1672,45,Femenino,50743.77144888889,True,1
1673,48,Femenino,12152.36,False,3
1674,19,Femenino,16725.23,True,4
1675,57,Masculino,91867.16,False,4
1676,49,Masculino,67957.31,False,3
1677,49,No especificado,50743.77144888889,False,4
1678,32,No especificado,50743.77144888889,False,2
1679,79,Femenino,76148.83,True,3
1680,38,Femenino,87163.66,True,3
1681,24,Masculino,59985.46,False,5
1682,18,Femenino,21815.42,True,5
1683,49,Femenino,28980.65,True,1
1684,23,Masculino,15266.78,False,2
1685,69,Masculino,90617.32,False,1
1686,78,Masculino,7247.76,True,4
1687,19,Masculino,98549.39,False,1
1688,33,Femenino,68735.02,False,4
1689,63,Femenino,50743.77144888889,True,1
1690,22,Masculino,82081.77,False,2
1691,59,Masculino,50743.77144888889,False,1
1692,34,No especificado,92452.91,True,5
1693,49,Masculino,50743.77144888889,True,1
1694,40,Femenino,90781.04,True,3
1695,35,Femenino,91841.16,False,3
1696,41,Masculino,50743.77144888889,False,1
1697,63,Masculino,38030.92,False,1
1698,26,Femenino,55735.43,True,4
1699,55,Femenino,35707.44,False,1
1700,64,Masculino,85290.3,True,1
1701,57,Femenino,30730.53,False,3
1702,41,Masculino,67904.05,False,4
1703,63,Masculino,7264.86,True,2
1704,71,Masculino,67041.91,True,1
1705,27,Femenino,53634.84,True,4
1706,58,Femenino,33560.35,False,3
1707,45,Femenino,69393.66,True,2
1708,72,Masculino,21858.85,False,3
1709,20,Femenino,31429.5,False,5
1710,32,Femenino,58303.44,True,1
1711,41,No especificado,65501.11,False,2
1712,27,Femenino,68529.88,True,1
1713,72,No especificado,30643.23,True,5
1714,48,Femenino,55981.23,True,1
1715,57,Femenino,85780.18,True,4
1716,78,Femenino,50743.77144888889,False,2
1717,19,Femenino,75281.85,False,4
1718,63,Femenino,38979.44,False,5
1719,20,Femenino,50743.77144888889,False,2
1720,33,Femenino,14745.84,True,2
1721,33,Masculino,50252.74,False,2
1722,57,Femenino,63811.06,False,4
1723,19,Masculino,85032.65,True,1
1724,74,Masculino,58464.84,False,2
1725,29,Femenino,50743.77144888889,False,2
1726,32,Femenino,35005.8,True,3
1727,60,Femenino,37823.93,False,3
1728,35,Masculino,39414.6,False,5
1729,26,Femenino,41128.19,False,5
1730,64,Femenino,90481.0,True,1
1731,56,Femenino,60224.11,True,2
1732,19,Femenino,7011.28,False,5
1733,35,Masculino,11721.39,False,3
1734,55,Femenino,50743.77144888889,False,4
1735,24,Femenino,68736.02,False,3
1736,49,No especificado,34713.54,True,1
1737,49,Femenino,50743.77144888889,True,1
1738,71,No especificado,15107.09,False,4
1739,49,Masculino,73171.58,False,3
1740,56,Femenino,93223.39,False,4
1741,60,Femenino,92427.88,False,4
1742,60,Femenino,87204.95,False,1
1743,43,Masculino,73751.22,False,4
1744,22,Femenino,57782.33,False,2
1745,54,Femenino,58356.17,False,4
1746,32,Femenino,50743.77144888889,False,5
1747,70,Masculino,8383.46,True,5
1748,61,Masculino,50743.77144888889,False,1
1749,73,No especificado,32274.17,True,3
1750,75,Femenino,52313.42,False,4
1751,56,Masculino,72898.39,False,3
1752,44,Masculino,8115.87,False,5
1753,49,Femenino,50743.77144888889,False,1
1754,70,Femenino,21925.79,True,5
1755,51,Femenino,95978.01,True,1
1756,77,Femenino,60772.16,True,2
1757,75,No especificado,76266.97,True,1
1758,43,Masculino,22900.94,True,4
1759,74,No especificado,87543.5,True,4
1760,49,Masculino,61483.94,False,1
1761,43,No especificado,68414.35,False,3
1762,34,Masculino,67358.35,True,4
1763,33,Masculino,21364.57,False,2
1764,20,Femenino,16723.65,True,4
1765,28,No especificado,47160.79,False,1
1766,58,Masculino,94326.59,True,1
1767,49,Femenino,51964.63,False,5
1768,49,Masculino,7750.34,False,2
1769,62,Masculino,51091.46,True,5
1770,70,Masculino,50743.77144888889,False,4
1771,28,Masculino,60632.53,True,2
1772,68,Masculino,28412.84,False,2
1773,66,Femenino,26199.9,False,5
1774,60,Femenino,33986.22,False,5
1775,42,Femenino,71870.12,True,5
1776,23,Masculino,50743.77144888889,True,3
1777,55,Masculino,34363.65,True,1
1778,49,Masculino,80916.98,True,5
1779,65,Femenino,82097.47,True,5
1780,32,No especificado,26760.02,True,2
1781,49,No especificado,50743.77144888889,False,4
1782,43,Masculino,50743.77144888889,True,1
1783,45,Masculino,15954.59,True,3
1784,21,Femenino,47226.66,False,1
1785,44,Masculino,78926.76,False,1
1786,54,Femenino,99147.51,True,2
1787,49,Masculino,27599.36,True,4
1788,49,No especificado,50743.77144888889,False,5
1789,37,Femenino,63889.75,False,2
1790,31,Femenino,25942.74,False,2
1791,20,Femenino,63557.48,True,1
1792,44,Femenino,45950.17,False,1
1793,18,Masculino,74966.12,True,2
1794,52,Femenino,21753.09,False,1
1795,43,Femenino,77121.66,True,2
1796,49,Masculino,14520.64,True,5
1797,73,Masculino,10152.02,True,5
1798,23,No especificado,21407.15,False,4
1799,37,Masculino,6556.73,True,1
1800,45,Femenino,25555.65,True,3
1801,76,Femenino,59520.75,True,1
1802,62,Femenino,7306.64,False,5
1803,52,Femenino,93861.03,True,3
1804,72,Femenino,88179.09,True,5
1805,66,Femenino,36534.55,True,4
1806,49,Femenino,58389.02,True,4
1807,75,Masculino,4231.21,True,1
1808,28,Masculino,72628.88,True,4
1809,74,Masculino,92723.9,True,1
1810,72,Masculino,20106.81,False,2
1811,69,Femenino,51777.93,False,1
1812,75,Femenino,50743.77144888889,True,5
1813,49,No especificado,65962.7,True,1
1814,72,Femenino,94377.62,False,4
1815,49,Masculino,50743.77144888889,False,4
1816,51,Femenino,35171.64,True,4
1817,18,Femenino,15068.14,False,1
1818,38,Femenino,50743.77144888889,False,3
1819,28,Masculino,8690.8,False,5
1820,65,Femenino,95941.75,False,3
1821,76,Masculino,51169.74,False,2
1822,34,Femenino,68711.28,True,3
1823,77,Femenino,54034.41,True,1
1824,68,Masculino,39860.23,False,3
1825,49,Femenino,56195.57,True,2
1826,73,Masculino,29927.57,True,5
1827,77,Masculino,47357.09,True,4
1828,30,Femenino,84957.5,False,3
1829,66,Femenino,58801.36,False,1
1830,49,No especificado,17794.42,False,2
1831,50,Femenino,22212.11,True,2
1832,47,Masculino,42450.38,False,2
1833,19,Masculino,6890.45,False,1
1834,52,Masculino,21884.15,True,5
1835,27,Masculino,74464.38,True,1
1836,45,Masculino,5440.01,True,1
1837,70,Masculino,57372.22,True,1
1838,44,No especificado,98944.17,False,1
1839,61,Femenino,62465.04,False,1
1840,27,No especificado,60195.45,False,4
1841,29,Femenino,50743.77144888889,False,1
1842,42,Masculino,6990.41,False,1
1843,23,Femenino,96092.93,True,1
1844,59,Femenino,55921.81,True,5
1845,39,Femenino,23248.29,False,4
1846,26,No especificado,95908.89,False,4
1847,66,Femenino,62288.43,False,1
1848,26,Femenino,2303.54,False,2
1849,58,Masculino,65135.62,True,3
1850,78,Femenino,59106.18,False,3
1851,56,Femenino,28089.97,True,5
1852,64,No especificado,96000.98,False,2
1853,75,Masculino,71846.94,True,1
1854,24,No especificado,92198.22,False,1
1855,28,Masculino,65462.96,False,3
1856,49,Femenino,99194.61,False,1
1857,70,Femenino,84743.85,True,2
1858,28,No especificado,17831.03,False,2
1859,55,Masculino,68217.01,True,1
1860,29,Masculino,55141.17,True,4
1861,33,Masculino,17579.44,True,1
1862,50,Masculino,46408.1,True,4
1863,76,Femenino,50743.77144888889,True,1
1864,47,Masculino,52361.52,True,3
1865,43,Femenino,50743.77144888889,True,1
1866,55,Femenino,62815.15,False,5
1867,68,Masculino,40684.65,False,1
1868,35,Masculino,58804.61,True,5
1869,77,Masculino,20478.8,False,1
1870,65,Femenino,25799.81,True,4
1871,44,Femenino,38869.35,True,2
1872,25,Femenino,63032.12,False,1
1873,39,Femenino,50743.77144888889,True,3
1874,76,Masculino,42301.47,True,4
1875,35,Femenino,1574.31,True,2
1876,57,Masculino,63568.06,False,5
1877,66,No especificado,3027.54,False,3
1878,36,Masculino,26442.2,False,3
1879,33,Femenino,84548.55,True,5
1880,33,Femenino,86770.19,False,4
1881,49,Femenino,50743.77144888889,True,3
1882,31,Masculino,19750.63,False,2
1883,37,Masculino,45545.32,True,3
1884,72,Masculino,83989.34,True,3
1885,46,Masculino,80545.74,False,3
1886,65,Masculino,48160.5,False,3
1887,50,Femenino,23445.82,True,3
1888,53,Masculino,98521.48,False,4
1889,19,Femenino,4770.74,False,2
1890,39,Masculino,12189.34,False,4
1891,41,Femenino,32552.75,False,2
1892,35,Masculino,60393.84,True,5
1893,71,Masculino,81962.66,False,4
1894,18,Masculino,76251.82,False,2
1895,25,Femenino,41402.12,True,4
1896,19,Masculino,75924.22,False,3
1897,58,Masculino,5131.15,True,2
1898,27,Masculino,83130.73,True,5
1899,73,Femenino,73477.68,False,4
1900,57,No especificado,37657.49,False,3
1901,26,No especificado,9002.22,False,2
1902,55,Femenino,56994.56,False,4
1903,49,Masculino,52133.38,True,2
1904,62,Masculino,9441.24,False,1
1905,63,Masculino,80088.5,True,4
1906,29,Masculino,19853.87,False,3
1907,77,Masculino,50743.77144888889,True,3
1908,59,Masculino,94788.77,False,2
1909,77,Femenino,67371.79,True,5
1910,39,Masculino,50743.77144888889,True,2
1911,49,Femenino,68454.49,False,3
1912,34,Masculino,46818.04,False,1
1913,30,Femenino,64182.46,True,2
1914,58,Femenino,8827.71,False,1
1915,47,Femenino,54316.24,True,2
1916,56,Masculino,44800.64,True,3
1917,49,Femenino,36008.17,True,3
1918,39,Femenino,17302.29,False,1
1919,45,Masculino,29885.53,True,1
1920,30,Masculino,36467.39,False,5
1921,38,Masculino,38458.75,True,2
1922,35,Masculino,28610.78,False,4
1923,58,No especificado,78675.01,True,1
1924,75,Femenino,66171.45,False,4
1925,47,Femenino,99688.62,True,4
1926,31,Masculino,31137.06,False,5
1927,66,Femenino,23679.89,False,3
1928,27,Masculino,90975.81,False,4
1929,49,Masculino,39081.44,True,3
1930,34,Femenino,55971.43,False,1
1931,28,Masculino,27246.8,True,1
1932,42,Femenino,50743.77144888889,True,4
1933,70,Masculino,50743.77144888889,True,4
1934,74,Femenino,86674.68,False,4
1935,68,Femenino,69093.21,False,1
1936,27,Femenino,1123.04,True,3
1937,75,Masculino,96719.99,False,1
1938,27,Masculino,12894.69,False,4
1939,22,Femenino,33279.47,True,5
1940,49,Femenino,85485.39,False,3
1941,18,Masculino,68322.79,False,1
1942,56,Femenino,70472.3,False,5
1943,30,Femenino,32611.24,True,2
1944,42,Femenino,27597.1,False,1
1945,49,Masculino,50743.77144888889,True,3
1946,53,Masculino,47547.19,True,1
1947,56,Masculino,39323.46,False,3
1948,30,Femenino,50743.77144888889,False,1
1949,24,Masculino,86158.43,False,2
1950,41,Femenino,46295.64,False,5
1951,56,Masculino,27884.51,True,2
1952,27,Femenino,73922.57,False,1
1953,34,Masculino,56730.09,True,4
1954,49,Femenino,69960.11,True,5
1955,43,Masculino,43542.63,False,3
1956,64,Femenino,22013.86,False,4
1957,28,Femenino,9632.8,False,5
1958,24,Femenino,27957.44,False,4
1959,19,Femenino,73346.65,False,5
1960,64,Femenino,34409.89,True,5
1961,76,Femenino,72347.6,False,4
1962,18,Masculino,21715.9,False,1
1963,46,Masculino,33084.33,False,4
1964,38,Femenino,28421.31,False,1
1965,45,Masculino,35981.5,True,1
1966,68,Masculino,21908.83,False,5
1967,49,Femenino,81890.75,True,1
1968,49,Femenino,50743.77144888889,False,1
1969,55,Masculino,91791.73,False,1
1970,39,No especificado,65507.85,False,1
1971,74,Masculino,50743.77144888889,True,5
1972,43,Masculino,46086.48,True,3
1973,49,Femenino,78511.3,True,1
1974,62,Masculino,60290.1,False,1
1975,20,Femenino,64275.81,True,2
1976,45,Femenino,70529.29,False,1
1977,74,Masculino,44757.84,False,1
1978,46,Femenino,64857.05,False,2
1979,49,Masculino,60734.69,False,5
1980,49,No especificado,29334.13,False,1
1981,33,Femenino,36165.66,False,4
1982,20,Femenino,42635.37,False,5
1983,38,Masculino,32157.55,True,4
1984,20,Femenino,50743.77144888889,False,3
1985,20,Masculino,80018.14,False,4
1986,74,Femenino,39225.96,True,4
1987,69,Femenino,61800.43,False,3
1988,41,Masculino,50743.77144888889,True,4
1989,42,Femenino,41012.91,False,1
1990,67,Masculino,79508.0,False,1
1991,74,No especificado,22897.84,False,1
1992,63,Femenino,46858.83,True,2
1993,24,Femenino,1250.19,True,5
1994,38,Femenino,44186.91,False,1
1995,64,Femenino,62017.56,False,1
1996,77,Femenino,22043.42,True,5
1997,41,Femenino,50743.77144888889,True,1
1998,59,Femenino,51970.1,True,3
1999,71,No especificado,44107.52,True,4
2000,68,Femenino,84133.6,False,2
2001,52,Masculino,50511.02,False,4
2002,28,Masculino,6589.79,False,5
2003,47,No especificado,7701.64,False,3
2004,68,Masculino,63425.77,True,5
2005,68,No especificado,48634.0,True,1
2006,30,Femenino,82851.25,False,5
2007,41,Femenino,36773.92,False,3
2008,52,No especificado,80458.22,False,2
2009,63,Femenino,65359.28,False,3
2010,74,Masculino,20590.34,False,4
2011,45,No especificado,64069.33,False,4
2012,24,Masculino,5308.39,True,3
2013,65,Masculino,30019.19,False,4
2014,33,No especificado,16532.79,True,4
2015,74,Masculino,76527.15,True,5
2016,66,Masculino,7627.81,True,5
2017,49,Masculino,76919.57,False,1
2018,65,Femenino,6117.46,False,2
2019,22,Femenino,77500.43,False,3
2020,37,Femenino,4583.48,False,1
2021,75,Femenino,94740.92,False,4
2022,50,Femenino,78934.62,True,5
2023,34,Femenino,25535.52,True,1
2024,22,Masculino,8374.61,True,4
2025,31,Masculino,62413.36,False,2
2026,77,Masculino,47482.45,True,1
2027,36,Masculino,50743.77144888889,True,2
2028,19,Femenino,49461.85,False,3
2029,46,Masculino,75987.45,False,1
2030,71,Masculino,50743.77144888889,False,2
2031,33,Femenino,81104.18,False,1
2032,67,Masculino,50094.58,False,5
2033,47,No especificado,50743.77144888889,False,1
2034,74,Masculino,41967.14,True,5
2035,24,Femenino,40563.36,False,3
2036,59,Femenino,54490.39,False,2
2037,49,Masculino,19161.64,False,1
2038,59,Masculino,59504.29,True,2
2039,38,Masculino,2452.22,False,4
2040,62,Masculino,97521.51,False,5
2041,49,Masculino,86241.95,True,3
2042,74,No especificado,99499.75,False,2
2043,30,Femenino,81544.52,True,2
2044,71,Masculino,50743.77144888889,True,3
2045,60,No especificado,80526.73,False,5
2046,58,Masculino,87899.41,False,3
2047,78,Femenino,54161.44,True,4
2048,70,No especificado,28631.98,False,5
2049,49,Femenino,44348.06,True,5
2050,20,Femenino,92575.13,False,5
2051,43,Masculino,77167.17,False,1
2052,28,Femenino,23869.07,False,4
2053,60,Masculino,16670.46,False,2
2054,51,Masculino,57438.94,True,1
2055,57,Masculino,78536.21,True,4
2056,26,Masculino,43143.48,True,3
2057,39,Femenino,51917.32,False,3
2058,25,Masculino,60470.48,False,2
2059,42,Femenino,14689.09,False,4
2060,57,Femenino,19670.57,True,3
2061,75,Masculino,40522.31,False,5
2062,60,Masculino,50743.77144888889,True,2
2063,23,Masculino,94521.58,False,1
2064,51,Femenino,83735.27,False,5
2065,41,Masculino,58198.84,True,5
2066,63,Masculino,94722.03,True,4
2067,42,No especificado,48766.48,True,4
2068,70,Masculino,25214.72,False,2
2069,20,Masculino,66660.08,True,5
2070,69,Femenino,8891.34,True,4
2071,31,Masculino,63723.58,True,5
2072,56,No especificado,5851.82,True,3
2073,68,Masculino,25130.38,True,3
2074,49,Femenino,99614.45,True,5
2075,21,No especificado,62176.62,True,3
2076,70,Masculino,16988.03,True,5
2077,46,Masculino,96165.23,True,5
2078,68,Femenino,50743.77144888889,False,5
2079,33,Femenino,14838.7,True,1
2080,42,Masculino,43977.78,False,1
2081,78,Femenino,35680.42,False,1
2082,30,Femenino,96230.33,True,5
2083,65,Masculino,40218.62,False,3
2084,49,Femenino,1702.27,True,4
2085,50,Femenino,89353.83,False,4
2086,78,Femenino,33617.05,False,1
2087,42,Masculino,50743.77144888889,False,4
2088,70,Masculino,6721.94,False,5
2089,78,Femenino,59584.31,True,4
2090,71,Masculino,90805.24,False,4
2091,49,Femenino,39073.7,False,1
2092,34,Masculino,96085.58,False,4
2093,73,Femenino,85818.09,False,1
2094,55,Femenino,37600.8,True,1
2095,48,Femenino,92946.5,False,1
2096,53,Masculino,51198.33,False,3
2097,38,Femenino,95135.88,False,5
2098,55,Masculino,78693.5,True,5
2099,56,Masculino,50743.77144888889,False,5
2100,46,Masculino,83859.92,False,1
2101,54,Masculino,59579.01,False,2
2102,69,Femenino,34304.64,False,4
2103,31,Masculino,49734.86,False,5
2104,62,Femenino,2790.57,False,1
2105,48,Masculino,58340.4,True,1
2106,49,Masculino,69005.66,False,2
2107,39,Femenino,32842.43,False,2
2108,43,Masculino,81955.35,True,3
2109,34,Masculino,50296.84,True,1
2110,21,Femenino,59800.6,True,4
2111,45,Femenino,99029.27,False,4
2112,26,Masculino,32852.61,True,1
2113,47,Femenino,76330.0,False,1
2114,36,No especificado,6785.32,True,3
2115,37,Femenino,2744.77,True,5
2116,62,Masculino,98448.25,False,1
2117,49,Masculino,58030.12,True,1
2118,49,Femenino,32419.71,True,1
2119,26,Femenino,36858.4,True,4
2120,44,Femenino,4359.79,False,1
2121,41,Femenino,52952.16,False,1
2122,29,Masculino,4959.13,False,5
2123,49,Femenino,23880.25,True,5
2124,25,Femenino,85373.41,False,2
2125,48,Femenino,45523.09,False,4
2126,63,Masculino,32032.43,False,3
2127,39,Masculino,58405.75,False,5
2128,32,No especificado,4632.56,False,1
2129,28,Femenino,35181.28,True,4
2130,51,Masculino,72345.7,False,3
2131,33,Femenino,60074.97,True,5
2132,66,No especificado,99513.87,False,5
2133,37,Masculino,77272.31,True,1
2134,49,Femenino,88977.05,True,5
2135,45,Femenino,75208.04,True,3
2136,76,Femenino,86561.38,True,3
2137,34,Femenino,84744.8,False,1
2138,51,Femenino,60091.95,True,1
2139,64,Femenino,31562.96,True,2
2140,47,Masculino,50743.77144888889,True,4
2141,24,Masculino,23627.36,True,3
2142,49,No especificado,29430.42,False,3
2143,49,Femenino,49271.4,True,4
2144,49,Femenino,50743.77144888889,False,5
2145,62,Masculino,24027.6,False,1
2146,18,Masculino,29461.72,False,2
2147,66,Masculino,19426.42,True,4
2148,22,Femenino,77168.38,False,1
2149,26,Femenino,92527.23,False,5
2150,49,Masculino,42161.61,False,1
2151,67,Femenino,73627.02,True,1
2152,20,No especificado,29511.03,False,4
2153,50,Femenino,50743.77144888889,False,4
2154,36,Masculino,97274.77,False,2
2155,66,Femenino,47016.35,False,4
2156,22,Masculino,81059.23,True,2
2157,22,Femenino,17748.32,False,5
2158,38,Masculino,27416.68,False,1
2159,58,Femenino,74164.77,False,4
2160,79,Masculino,38665.4,False,1
2161,60,Femenino,37040.2,True,4
2162,56,No especificado,22991.7,False,4
2163,46,Masculino,24323.4,True,2
2164,68,Femenino,50743.77144888889,False,4
2165,78,Masculino,47549.61,False,3
2166,52,Femenino,50743.77144888889,False,5
2167,77,Masculino,66106.98,True,3
2168,49,Masculino,77269.24,False,5
2169,38,Masculino,50743.77144888889,False,1
2170,79,Masculino,29293.92,True,4
2171,54,Femenino,49558.72,True,3
2172,43,No especificado,56943.74,True,4
2173,34,Masculino,28004.68,False,1
2174,75,Masculino,58795.21,True,2
2175,19,Femenino,78973.75,True,2
2176,24,No especificado,76519.36,True,1
2177,68,Masculino,37689.83,False,2
2178,49,Femenino,64034.72,False,1
2179,49,Masculino,61710.39,True,5
2180,36,Masculino,45679.3,False,2
2181,76,Femenino,13648.03,False,2
2182,36,Masculino,6922.23,True,2
2183,58,Femenino,94657.28,True,1
2184,75,Femenino,57536.25,False,1
2185,49,Masculino,95742.35,False,3
2186,43,Masculino,33357.27,True,2
2187,79,Femenino,21412.67,False,1
2188,60,Masculino,50743.77144888889,False,5
2189,49,Femenino,96601.56,True,2
2190,29,Masculino,9293.82,True,3
2191,49,No especificado,84239.48,True,4
2192,47,Masculino,70230.09,True,4
2193,36,Femenino,44671.18,True,5
2194,49,Femenino,5480.35,True,2
2195,54,Masculino,16726.24,False,4
2196,50,Femenino,31593.99,True,2
2197,44,Femenino,83220.23,True,1
2198,79,No especificado,58235.3,True,3
2199,49,Femenino,39035.13,False,3
2200,76,Femenino,47435.84,False,4
2201,54,No especificado,50123.73,True,1
2202,64,Femenino,59966.73,True,4
2203,29,Masculino,9665.4,True,5
2204,49,Femenino,94802.83,False,5
2205,27,Masculino,79085.16,False,3
2206,38,No especificado,9965.21,False,4
2207,70,Masculino,32185.35,False,3
2208,26,Masculino,24212.66,False,2
2209,55,Femenino,87764.21,False,4
2210,47,No especificado,15138.6,False,2
2211,67,Masculino,47611.4,False,3
2212,69,Masculino,69129.36,False,5
2213,54,Masculino,57597.9,False,2
2214,49,No especificado,91214.04,True,3
2215,74,Femenino,46827.62,False,1
2216,30,No especificado,6072.25,True,3
2217,27,No especificado,3046.05,False,5
2218,62,Femenino,25652.77,True,5
2219,22,Femenino,70277.33,False,3
